sku,offercode,location_original,location,instance_type,instance_family,vcpu,clock_speed,memory,storage,network_performance,processor_architecture,tenancy,os,usagetype,operation,pd_key,price_description,unit,price
68NMGQPMZC5PC7ZX,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-Requests-GDA-Tier2,,68NMGQPMZC5PC7ZX.JRTCKXETXF.6YS6EN2CT7,"USD0.004 per 10,000 GET and all other requests from Glacier",Requests,0.0000004
NY4EKZVAC8KUKKQM,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-TimedStorage-GlacierStaging,,NY4EKZVAC8KUKKQM.JRTCKXETXF.6YS6EN2CT7,USD0.023 per GB-Month of storage used in GlacierStagingStorage,GB-Mo,0.023
3RM8X7W586YYQC68,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-Std-Select-Returned-Bytes,,3RM8X7W586YYQC68.JRTCKXETXF.6YS6EN2CT7,USD0.012 per GB - Standard Select Data Returned Bytes,GB,0.012
PW3SA36NW72A6HMA,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-TimedStorage-INT-AA-ByteHrs,INTAAObjectOverhead,PW3SA36NW72A6HMA.JRTCKXETXF.6YS6EN2CT7,$0.005 per GB-month for TimedStorage-INT-AA-ByteHrs:INTAAObjectOverhead in Asia Pacific (Hong Kong),GB-month,0.005
UU7QY5VSUW5K6292,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-Requests-Tier1,,UU7QY5VSUW5K6292.JRTCKXETXF.6YS6EN2CT7,"USD0.005 per 1,000 PUT, COPY, POST, or LIST requests",Requests,0.000005
BZE5UBRXZCWYTTRP,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-TimedStorage-ByteHrs,,BZE5UBRXZCWYTTRP.JRTCKXETXF.PXJDJ3YRG3,USD0.023 per GB - storage used / month over 500 TB,GB-Mo,0.023
A96AFZSGSQNF28J7,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-StorageAnalytics-ObjCount,,A96AFZSGSQNF28J7.JRTCKXETXF.6YS6EN2CT7,USD0.10 per 1 million objects monitored in S3 Analytics,Objects,0.0000001
24JXZSGVSTWBCTQJ,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-Requests-ZIA-Tier1,,24JXZSGVSTWBCTQJ.JRTCKXETXF.6YS6EN2CT7,"USD0.01 per 1,000 PUT, COPY, POST or LIST requests to One Zone-Infrequent Access",Requests,0.00001
2QYTD3AHKVFJC44R,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-TagStorage-TagHrs,,2QYTD3AHKVFJC44R.JRTCKXETXF.6YS6EN2CT7,"USD0.01 per 10,000 tags",Tag-Mo,0.000001
TH3S9EXRS476K5DS,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-TimedStorage-RRS-ByteHrs,,TH3S9EXRS476K5DS.JRTCKXETXF.QUZRP4P8Y4,USD0.0236 per GB - next 49 TB / month of storage used - Reduced Redundancy Storage,GB-Mo,0.0236
JCFV2XSG9GS5BTGA,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-Requests-GLACIER-Tier1,UploadPartForRepl,JCFV2XSG9GS5BTGA.JRTCKXETXF.6YS6EN2CT7,"USD0.005 per 1,000 UploadPart for Replication to Glacier",Requests,0.000005
3UA8VBZ6CKQ2EEBD,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-TimedStorage-ByteHrs,INTAAS3ObjectOverhead,3UA8VBZ6CKQ2EEBD.JRTCKXETXF.6YS6EN2CT7,$0.023 per GB-Mo for TimedStorage-ByteHrs:INTAAS3ObjectOverhead in Asia Pacific (Hong Kong),GB-Mo,0.023
BFAFZS4C6CYUVKA2,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-Requests-GLACIER-Tier1,CompleteMultipartUploadForRepl,BFAFZS4C6CYUVKA2.JRTCKXETXF.6YS6EN2CT7,"USD0.036 per 1,000 CompleteMultipartUpload for Replication to Glacier",Requests,0.000036
34ZW47EVAE2GDMVW,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-Requests-GLACIER-Tier1,InitiateMultipartUploadReplTime,34ZW47EVAE2GDMVW.JRTCKXETXF.6YS6EN2CT7,"$0.005 per 1,000 InitiateMultipartUpload for Replication Time Control to Glacier",Requests,0.000005
9GT8U6KUEXWHNNDV,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-Requests-GLACIER-Tier1,UploadPartReplTime,9GT8U6KUEXWHNNDV.JRTCKXETXF.6YS6EN2CT7,"$0.005 per 1,000 UploadPart for Replication Time Control to Glacier",Requests,0.000005
7UN2UNQT43FD9DYZ,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-Requests-INT-Tier1,,7UN2UNQT43FD9DYZ.JRTCKXETXF.6YS6EN2CT7,"USD0.005 per 1,000 PUT, COPY, POST, or LIST requests to Intelligent-Tiering",Requests,0.000005
4HCVEAM8MTXFNGSQ,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-BatchOperations-Objects,,4HCVEAM8MTXFNGSQ.JRTCKXETXF.6YS6EN2CT7,$1.00 per 1 million object operations performed by Batch Operations,Objects,0.000001
TFSMAFN6NUX6F26U,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-TimedStorage-INT-FA-ByteHrs,,TFSMAFN6NUX6F26U.JRTCKXETXF.PGHJ3S3EYE,"USD0.025 per GB - first 50 TB / month of storage used in Intelligent-Tiering, Frequent Access Tier",GB-Mo,0.025
5GKR6RJMZES2JYF5,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-EarlyDelete-ZIA,,5GKR6RJMZES2JYF5.JRTCKXETXF.6YS6EN2CT7,USD0.0144 per GB-Month prorated for objects deleted or overwritten before 30 days in One Zone-Infrequent Access,GB-Mo,0.0144
NU656J39BVT9ZP9F,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-EarlyDelete-ByteHrs,,NU656J39BVT9ZP9F.JRTCKXETXF.6YS6EN2CT7,USD0.0150 per GB - Glacier Early Delete,GB-Mo,0.005
M8HTN4PTYFVU4TMF,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-TimedStorage-INT-DAA-ByteHrs,INTDAAObjectOverhead,M8HTN4PTYFVU4TMF.JRTCKXETXF.6YS6EN2CT7,$0.002 per GB-month for TimedStorage-INT-DAA-ByteHrs:INTDAAObjectOverhead in Asia Pacific (Hong Kong),GB-month,0.002
KFPJARE2QDKNY3ZV,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-Requests-Tier4,,KFPJARE2QDKNY3ZV.JRTCKXETXF.6YS6EN2CT7,"USD0.01 per 1,000 transitions to Standard-Infrequent Access",Requests,0.00001
ZQYRV7B2RH5JNFDC,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-Select-Scanned-INT-Bytes,,ZQYRV7B2RH5JNFDC.JRTCKXETXF.6YS6EN2CT7,USD0.00250 per GB - for bytes scanned by S3 Select in Intelligent - Tiering,GB,0.0025
8JBNBEGR7G3FJWPG,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-Retrieval-ZIA,,8JBNBEGR7G3FJWPG.JRTCKXETXF.6YS6EN2CT7,USD0.01 per GB - flat fee for all bytes retrieved in One Zone-Infrequent Access,GB,0.01
E89SU22MW3NK8A8D,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-Requests-Tier2,,E89SU22MW3NK8A8D.JRTCKXETXF.6YS6EN2CT7,"USD0.004 per 10,000 GET and all other requests",Requests,0.0000004
UZ84X3KMHUBKCCWS,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-Select-Returned-ZIA-Bytes,,UZ84X3KMHUBKCCWS.JRTCKXETXF.6YS6EN2CT7,USD0.01 per GB - for bytes returned by S3 Select in One Zone-Infrequent Access,GB,0.01
VKFHC697C5YVZQY6,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-Select-Returned-Bytes,,VKFHC697C5YVZQY6.JRTCKXETXF.6YS6EN2CT7,USD0.0009 per GB - for bytes returned by S3 Select in Standard,GB,0.0009
GTYR6TRW8N75N2MV,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-Requests-GLACIER-Tier1,CompleteMultipartUploadReplTime,GTYR6TRW8N75N2MV.JRTCKXETXF.6YS6EN2CT7,"$0.036 per 1,000 CompleteMultipartUpload for Replication Time Control to Glacier",Requests,0.000036
J36R4BW588JY4UKA,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-Requests-Tier3,S3-GlacierTransition,J36R4BW588JY4UKA.JRTCKXETXF.6YS6EN2CT7,"USD0.036 per 1,000 Lifecycle requests to Glacier Deep Archive in Asia Pacific (Hong Kong)",Requests,0.000036
6AY3Y3AVC8B48AFK,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-Requests-INT-DAA-Tier5,RestoreObjectBulk,6AY3Y3AVC8B48AFK.JRTCKXETXF.6YS6EN2CT7,$0.0 per API Requests for Requests-INT-DAA-Tier5:RestoreObjectBulk in Asia Pacific (Hong Kong),API Requests,0
XPQ3P2B3B8FPHE3B,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-Requests-GLACIER-Tier1,PutObject,XPQ3P2B3B8FPHE3B.JRTCKXETXF.6YS6EN2CT7,"USD0.036 per 1,000 PutObject requests to Glacier",Requests,0.000036
UY3BYEZBUXVKYEWP,JRTCKXETXF,Asia Pacific (Hong Kong),Hong Kong,,,,,,,,,,,APE1-Select-Scanned-Bytes,,UY3BYEZBUXVKYEWP.JRTCKXETXF.6YS6EN2CT7,USD0.00250 per GB - for bytes scanned by S3 Select in Standard,GB,0.0025
6ANDF5B7EZBYP2YA,JRTCKXETXF,EU (Ireland),Ireland,,,,,,,,,,,EU-EarlyDelete-ZIA-SmObjects,,6ANDF5B7EZBYP2YA.JRTCKXETXF.6YS6EN2CT7,$0.01 per GB-Month prorated for small objects deleted or overwritten before 30 days in One Zone-Infrequent Access,GB-Mo,0.01
2932YSDES5PDTQBD,JRTCKXETXF,EU (Ireland),Ireland,,,,,,,,,,,EU-BatchOperations-Objects,,2932YSDES5PDTQBD.JRTCKXETXF.6YS6EN2CT7,$1.00 per 1 million object operations performed by Batch Operations,Objects,0.000001
52NBBCTY47XPV8YK,JRTCKXETXF,EU (Ireland),Ireland,,,,,,,,,,,EU-Requests-GLACIER-Tier1,InitiateMultipartUpload,52NBBCTY47XPV8YK.JRTCKXETXF.6YS6EN2CT7,"$0.005 per 1,000 InitiateMultipartUpload requests to Glacier",Requests,0.000005
578M9UJHH6X5PZVC,JRTCKXETXF,EU (Ireland),Ireland,,,,,,,,,,,EU-Requests-Tier1,,578M9UJHH6X5PZVC.JRTCKXETXF.6YS6EN2CT7,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Requests,0.000005
W7GNUP4CMPX9D93A,JRTCKXETXF,EU (Ireland),Ireland,,,,,,,,,,,EU-Std-Select-Returned-Bytes,,W7GNUP4CMPX9D93A.JRTCKXETXF.6YS6EN2CT7,$0.01 per GB - Standard Select Data Returned Bytes,GB,0.01
RPF3H8E5JSH2E6MM,JRTCKXETXF,EU (Ireland),Ireland,,,,,,,,,,,EU-TimedStorage-ByteHrs,INTAAS3ObjectOverhead,RPF3H8E5JSH2E6MM.JRTCKXETXF.6YS6EN2CT7,$0.021 per GB-Mo for TimedStorage-ByteHrs:INTAAS3ObjectOverhead in EU (Ireland),GB-Mo,0.021
YAQ6RU7ZAC9FKNC8,JRTCKXETXF,EU (Ireland),Ireland,,,,,,,,,,,EU-Requests-GLACIER-Tier1,PostObject,YAQ6RU7ZAC9FKNC8.JRTCKXETXF.6YS6EN2CT7,"$0.033 per 1,000 PostObject requests to Glacier",Requests,0.000033
B9T5THUQBQBSMWY7,JRTCKXETXF,EU (Ireland),Ireland,,,,,,,,,,,EU-Expedited-Retrieval-Bytes,IntAARestoreObject,B9T5THUQBQBSMWY7.JRTCKXETXF.6YS6EN2CT7,$0.03 per GB for Expedited-Retrieval-Bytes:IntAARestoreObject in EU (Ireland),GB,0.03
RG8PMZ27XQZFTC6Z,JRTCKXETXF,EU (Ireland),Ireland,,,,,,,,,,,EU-TimedStorage-GlacierStaging,,RG8PMZ27XQZFTC6Z.JRTCKXETXF.6YS6EN2CT7,$0.021 per GB-Month of storage used in GlacierStagingStorage,GB-Mo,0.021
G6YZ6EAX5498CAQ2,JRTCKXETXF,EU (Ireland),Ireland,,,,,,,,,,,EU-Standard-Retrieval-Bytes,RestoreObject,G6YZ6EAX5498CAQ2.JRTCKXETXF.6YS6EN2CT7,$0.01 per GB - Standard retrieval fee,GB,0.01
2NQVXZGS6SU5T738,JRTCKXETXF,EU (Ireland),Ireland,,,,,,,,,,,EU-Bulk-Retrieval-Bytes,IntAARestoreObject,2NQVXZGS6SU5T738.JRTCKXETXF.6YS6EN2CT7,$0.0 per GB for Bulk-Retrieval-Bytes:IntAARestoreObject in EU (Ireland),GB,0
W6BPNJK8UK6UFK26,JRTCKXETXF,EU (Ireland),Ireland,,,,,,,,,,,EU-Requests-GLACIER-Tier1,UploadPart,W6BPNJK8UK6UFK26.JRTCKXETXF.6YS6EN2CT7,"$0.005 per 1,000 UploadPart requests to Glacier",Requests,0.000005
BKQFQ6AZGTXWX3GV,JRTCKXETXF,EU (Ireland),Ireland,,,,,,,,,,,EU-Requests-GLACIER-Tier1,UploadPartReplTime,BKQFQ6AZGTXWX3GV.JRTCKXETXF.6YS6EN2CT7,"$0.005 per 1,000 UploadPart for Replication Time Control to Glacier",Requests,0.000005
3TX2YYS424YPTKXN,JRTCKXETXF,EU (Ireland),Ireland,,,,,,,,,,,EU-Requests-GLACIER-Tier2,,3TX2YYS424YPTKXN.JRTCKXETXF.6YS6EN2CT7,"$0.004 per 10,000 GET and all other requests from Glacier",Requests,0.0000004
ETABQUNVVQGWUQN4,JRTCKXETXF,EU (Ireland),Ireland,,,,,,,,,,,EU-Requests-Tier3,RestoreObject,ETABQUNVVQGWUQN4.JRTCKXETXF.6YS6EN2CT7,"$0.055 per 1,000 Glacier Requests",Requests,0.000055
6QHC6YMXP6CXUMVV,JRTCKXETXF,EU (Ireland),Ireland,,,,,,,,,,,EU-TimedStorage-GDA-Staging,,6QHC6YMXP6CXUMVV.JRTCKXETXF.6YS6EN2CT7,$0.021 per GB-Month of storage used in GlacierStagingStorage,GB-Mo,0.021
QVSG7BZWRCJS4PP5,JRTCKXETXF,EU (Ireland),Ireland,,,,,,,,,,,EU-Requests-GLACIER-Tier1,PutObjectForRepl,QVSG7BZWRCJS4PP5.JRTCKXETXF.6YS6EN2CT7,"$0.033 per 1,000 PUT for Replication to Glacier",Requests,0.000033
7AZQH2WDMG9HMT7G,JRTCKXETXF,EU (Ireland),Ireland,,,,,,,,,,,EU-Requests-GLACIER-Tier1,CompleteMultipartUploadForRepl,7AZQH2WDMG9HMT7G.JRTCKXETXF.6YS6EN2CT7,"$0.033 per 1,000 CompleteMultipartUpload for Replication to Glacier",Requests,0.000033
425MHFGTMSGKXNC3,JRTCKXETXF,EU (Ireland),Ireland,,,,,,,,,,,EU-Requests-GLACIER-Tier1,PutObject,425MHFGTMSGKXNC3.JRTCKXETXF.6YS6EN2CT7,"$0.033 per 1,000 PutObject requests to Glacier",Requests,0.000033
2FZQRMHMEG9BJAS3,JRTCKXETXF,EU (Ireland),Ireland,,,,,,,,,,,EU-Requests-ZIA-Tier1,,2FZQRMHMEG9BJAS3.JRTCKXETXF.6YS6EN2CT7,"$0.01 per 1,000 PUT, COPY, POST or LIST requests to One Zone-Infrequent Access",Requests,0.00001
